CustomerID,Recency,Frequency,Monetary,AOV_Mean,Product_Diversity,Customer_Lifetime,R_Score,F_Score,M_Score,Simple_Segment,KMeans_Cluster,Hierarchical_Cluster,Best_Cluster
17411.0,12,3,778.94,18.998536585365855,39,250,5,4,3,Potential Loyalists,0,0,0
17412.0,3,7,1258.06,19.061515151515152,48,370,5,5,4,Champions,1,1,1
17414.0,44,2,778.0,129.66666666666666,5,142,3,3,3,At Risk,0,0,0
17415.0,79,1,507.84,36.27428571428571,14,1,2,2,3,Lost Customers,0,0,0
17416.0,30,7,6893.42,25.626096654275095,186,252,4,5,5,Champions,1,1,1
17418.0,42,2,463.46000000000004,15.448666666666668,29,282,3,3,2,At Risk,0,0,0
17419.0,11,12,4226.57,20.517330097087378,155,356,5,5,5,Champions,1,1,1
17420.0,50,3,598.83,19.961000000000002,28,324,3,4,3,At Risk,0,0,0
17422.0,16,6,1979.37,16.917692307692306,93,280,4,5,5,Champions,1,1,1
17423.0,46,2,698.41,26.861923076923077,26,172,3,3,3,At Risk,0,0,0
17425.0,19,2,759.17,17.655116279069766,42,42,4,3,3,Potential Loyalists,0,0,0
17426.0,8,6,5037.26,18.58767527675277,179,275,5,5,5,Champions,1,1,1
17427.0,72,1,100.8,50.4,2,1,2,2,1,Lost Customers,0,0,0
17428.0,1,28,17256.85,52.61234756097561,252,369,5,5,5,Champions,1,1,1
17429.0,128,3,524.9200000000001,13.459487179487182,36,91,2,4,3,Lost Customers,0,0,0
17430.0,33,2,265.76,18.982857142857142,14,333,4,3,2,Potential Loyalists,0,0,0
17431.0,313,1,403.3,9.37906976744186,41,1,1,2,2,Lost Customers,0,0,0
17432.0,18,2,365.76,7.62,44,20,4,3,2,Potential Loyalists,0,0,0
17433.0,88,1,303.15999999999997,5.6140740740740736,53,1,2,2,2,Lost Customers,0,0,0
17434.0,2,7,2373.82,17.715074626865672,100,83,5,5,5,Champions,1,1,1
17436.0,2,2,216.29999999999998,24.03333333333333,7,226,5,3,1,Potential Loyalists,0,0,0
17438.0,254,1,388.45000000000005,22.85,17,1,1,2,2,Lost Customers,0,0,0
17440.0,157,3,186.42000000000002,37.284000000000006,3,91,2,4,1,Lost Customers,0,0,0
17442.0,37,6,2248.56,16.656,96,254,3,5,5,Loyal Customers,1,1,1
17446.0,177,2,120.9,13.433333333333334,6,134,2,3,1,Lost Customers,0,0,0
17447.0,40,2,541.53,15.042499999999999,33,32,3,3,3,At Risk,0,0,0
17449.0,2,7,2519.21,9.127572463768116,178,358,5,5,5,Champions,1,1,1
17450.0,8,46,194390.79,578.5440178571429,124,360,5,5,5,Champions,1,1,1
17451.0,1,7,1721.4,17.214000000000002,83,105,5,5,4,Champions,1,1,1
17453.0,18,2,486.71999999999997,25.616842105263157,19,47,4,3,3,Potential Loyalists,0,0,0
17454.0,192,4,517.53,8.484098360655738,57,168,1,4,3,Lost Customers,0,0,0
17455.0,204,1,131.7,16.4625,8,1,1,2,1,Lost Customers,0,0,0
17456.0,365,1,249.86,14.69764705882353,17,1,1,2,2,Lost Customers,0,0,0
17457.0,127,5,1737.7,91.4578947368421,14,213,2,4,4,Loyal Customers,0,0,0
17458.0,15,1,316.5,5.861111111111111,52,1,4,2,2,New Customers,0,0,0
17459.0,43,2,657.3,5.921621621621621,88,17,3,3,3,At Risk,0,1,0
17460.0,94,6,622.4300000000001,21.463103448275863,18,279,2,5,3,Lost Customers,0,0,0
17461.0,23,3,735.82,6.941698113207548,104,7,4,4,3,Potential Loyalists,0,1,0
17462.0,60,2,675.69,25.025555555555556,25,224,3,3,3,At Risk,0,0,0
17463.0,16,5,1875.86,9.018557692307692,162,297,4,4,4,Champions,1,1,1
17464.0,158,1,289.96000000000004,32.21777777777778,9,1,2,2,2,Lost Customers,0,0,0
17466.0,10,2,763.28,18.61658536585366,41,69,5,3,3,Potential Loyalists,0,0,0
17468.0,10,2,137.0,27.4,5,5,5,3,1,Potential Loyalists,0,0,0
17469.0,16,5,1870.97,21.261022727272728,61,189,4,4,4,Champions,1,1,1
17470.0,45,5,1125.07,14.423974358974359,67,324,3,4,4,Loyal Customers,1,1,1
17472.0,191,3,697.54,4.0088505747126435,142,109,1,4,3,Lost Customers,0,1,0
17475.0,79,1,194.37,13.883571428571429,14,1,2,2,1,Lost Customers,0,0,0
17480.0,78,1,511.82,17.64896551724138,29,1,2,2,3,Lost Customers,0,0,0
17481.0,4,4,1255.59,15.312073170731706,69,91,5,4,4,Champions,0,0,0
17483.0,65,3,414.04,19.716190476190476,18,118,3,4,2,At Risk,0,0,0
17486.0,261,1,396.87,16.53625,24,1,1,2,2,Lost Customers,0,0,0
17489.0,59,2,376.64,12.987586206896552,28,154,3,3,2,At Risk,0,0,0
17490.0,1,7,2092.32,27.530526315789476,63,176,5,5,5,Champions,1,1,1
17491.0,1,10,3558.87,32.65018348623853,72,367,5,5,5,Champions,1,1,1
17492.0,248,1,374.57,31.214166666666667,12,1,1,2,2,Lost Customers,0,0,0
17495.0,8,2,497.56,18.42814814814815,21,32,5,3,3,Potential Loyalists,0,0,0
17496.0,359,1,271.05,27.105,10,1,1,2,2,Lost Customers,0,0,0
17498.0,76,1,272.22,16.01294117647059,17,1,2,2,2,Lost Customers,0,0,0
17499.0,290,1,622.88,15.572,40,1,1,2,3,Lost Customers,0,0,0
17500.0,17,3,1138.0,227.6,3,13,4,4,4,Champions,0,0,0
17501.0,221,2,288.6,16.033333333333335,18,1,1,3,2,Lost Customers,0,0,0
17502.0,9,4,689.1,24.610714285714288,25,20,5,4,3,Potential Loyalists,0,0,0
17503.0,3,2,558.96,14.709473684210527,36,36,5,3,3,Potential Loyalists,0,0,0
17504.0,206,9,2997.0299999999997,23.598661417322834,112,117,1,5,5,Loyal Customers,1,1,1
17505.0,161,2,1145.84,22.035384615384615,48,45,2,3,4,Lost Customers,0,0,0
17506.0,76,1,302.2,21.585714285714285,14,1,2,2,2,Lost Customers,0,0,0
17507.0,262,2,605.58,6.881590909090909,79,48,1,3,3,Lost Customers,0,0,0
17509.0,58,8,6083.64,16.713296703296706,75,6,3,5,5,Loyal Customers,1,1,1
17510.0,25,1,308.48,15.424000000000001,20,1,4,2,2,New Customers,0,0,0
17511.0,3,31,91062.38,94.5611422637591,453,371,5,5,5,Champions,1,1,1
17512.0,29,10,2924.9900000000002,27.85704761904762,61,273,4,5,5,Champions,1,1,1
17513.0,72,1,513.2,85.53333333333335,6,1,2,2,3,Lost Customers,0,0,0
17514.0,128,1,208.65,5.2162500000000005,40,1,2,2,1,Lost Customers,0,0,0
17515.0,31,4,639.02,7.345057471264368,49,287,4,4,3,Potential Loyalists,0,0,0
17516.0,15,5,764.88,5.665777777777778,113,271,4,4,3,Potential Loyalists,1,1,1
17517.0,309,1,153.94,13.994545454545454,11,1,1,2,1,Lost Customers,0,0,0
17519.0,17,6,1844.02,22.488048780487805,60,352,4,5,4,Champions,1,1,1
17520.0,54,1,546.81,18.226999999999997,30,1,3,2,3,Potential Loyalists,0,0,0
17521.0,30,3,723.2099999999999,16.07133333333333,38,170,4,4,3,Potential Loyalists,0,0,0
17522.0,2,5,1070.71,14.667260273972603,59,217,5,4,4,Champions,1,0,1
17523.0,11,4,652.74,19.78,25,8,5,4,3,Potential Loyalists,0,0,0
17524.0,361,1,145.0,24.166666666666668,6,1,1,2,1,Lost Customers,0,0,0
17525.0,360,1,422.70000000000005,46.96666666666667,9,1,1,2,2,Lost Customers,0,0,0
17526.0,5,4,1195.8999999999999,62.942105263157885,17,361,5,4,4,Champions,1,0,1
17527.0,54,4,939.37,19.98659574468085,45,165,3,4,4,Loyal Customers,0,0,0
17528.0,1,8,3628.5,14.34189723320158,183,71,5,5,5,Champions,1,1,1
17530.0,1,10,2367.12,6.069538461538461,306,364,5,5,5,Champions,1,1,1
17531.0,190,1,296.7,21.192857142857143,14,1,1,2,2,Lost Customers,0,0,0
17534.0,54,1,223.36,24.817777777777778,9,1,3,2,1,Potential Loyalists,0,0,0
17535.0,280,1,164.4,12.646153846153847,13,1,1,2,1,Lost Customers,0,0,0
17536.0,177,1,76.5,25.5,3,1,2,2,1,Lost Customers,0,0,0
17537.0,30,2,887.67,11.99554054054054,74,274,4,3,3,Potential Loyalists,0,0,0
17538.0,26,1,98.42,10.935555555555556,9,1,4,2,1,New Customers,0,0,0
17540.0,25,2,578.9,23.156,20,292,4,3,3,Potential Loyalists,0,0,0
17542.0,270,1,170.75,6.83,24,1,1,2,1,Lost Customers,0,0,0
17545.0,43,3,642.32,4.555460992907801,122,1,3,4,3,At Risk,0,1,0
17548.0,234,1,103.3,20.66,5,1,1,2,1,Lost Customers,0,0,0
17549.0,24,2,148.86,24.810000000000002,5,28,4,3,1,Potential Loyalists,0,0,0
17550.0,197,3,267.16,6.360952380952382,42,46,1,4,2,Lost Customers,0,0,0
17551.0,359,1,290.34,7.444615384615384,39,1,1,2,2,Lost Customers,0,0,0
17552.0,60,4,930.41,18.987959183673468,43,312,3,4,4,Loyal Customers,1,0,1
17553.0,130,1,1487.6,743.8,2,1,2,2,4,Lost Customers,0,0,0
17554.0,1,5,1952.45,22.18693181818182,58,147,5,4,5,Champions,1,1,1
17555.0,20,2,480.31,4.574380952380952,101,315,4,3,3,Potential Loyalists,1,1,1
17556.0,206,1,157.9,26.316666666666666,6,1,1,2,1,Lost Customers,0,0,0
17557.0,14,3,541.46,15.92529411764706,27,67,4,4,3,Potential Loyalists,0,0,0
17560.0,95,4,854.95,32.88269230769231,22,216,2,4,3,Lost Customers,0,0,0
17561.0,19,1,165.12,3.6693333333333333,44,1,4,2,1,New Customers,0,0,0
17562.0,14,7,1122.38,17.81555555555556,48,160,4,5,4,Champions,1,1,1
17564.0,24,3,454.01,9.265510204081632,38,56,4,4,2,Potential Loyalists,0,0,0
17566.0,8,2,869.77,6.125140845070423,113,18,5,3,3,Potential Loyalists,0,1,0
17567.0,7,8,4331.48,26.251393939393935,110,366,5,5,5,Champions,1,1,1
17569.0,332,1,344.14,11.866896551724137,29,1,1,2,2,Lost Customers,0,0,0
17571.0,50,4,1425.67,5.260774907749078,247,249,3,4,4,Loyal Customers,1,1,1
17572.0,71,4,226.75000000000003,18.895833333333336,7,303,3,4,1,At Risk,0,0,0
17573.0,29,3,380.6,15.224,24,65,4,4,2,Potential Loyalists,0,0,0
17574.0,243,1,185.65,23.20625,8,1,1,2,1,Lost Customers,0,0,0
17576.0,8,19,3564.83,8.86773631840796,245,358,5,5,5,Champions,1,1,1
17578.0,218,1,143.45999999999998,28.691999999999997,5,1,1,2,1,Lost Customers,0,0,0
17579.0,5,3,448.90000000000003,8.978000000000002,46,175,5,4,2,Potential Loyalists,0,0,0
17580.0,253,3,215.72,4.793777777777778,43,106,1,4,1,Lost Customers,0,0,0
17581.0,1,25,11025.24,25.114441913439634,229,372,5,5,5,Champions,1,1,1
17582.0,236,1,175.27,6.043793103448277,28,1,1,2,1,Lost Customers,0,0,0
17584.0,7,2,1242.3,35.494285714285716,30,121,5,3,4,Potential Loyalists,0,0,0
17585.0,109,4,1116.68,5.368653846153847,176,229,2,4,4,Loyal Customers,1,1,1
17588.0,100,3,1240.2,53.92173913043479,19,133,2,4,4,Loyal Customers,0,0,0
17589.0,60,4,2404.17,9.502648221343874,172,181,3,4,5,Loyal Customers,1,1,1
17590.0,2,3,1468.02,7.489897959183673,162,38,5,4,4,Champions,1,1,1
17591.0,73,7,2203.67,14.03611464968153,81,294,2,5,5,Loyal Customers,1,1,1
17593.0,4,5,3923.86,18.50877358490566,190,350,5,4,5,Champions,1,1,1
17594.0,85,2,993.18,19.863599999999998,42,170,2,3,4,Lost Customers,0,0,0
17595.0,12,2,386.69,4.715731707317073,68,25,5,3,2,Potential Loyalists,0,0,0
17596.0,23,7,2806.69,10.591283018867925,168,346,4,5,5,Champions,1,1,1
17597.0,214,1,2044.3700000000001,37.17036363636364,55,1,1,2,5,Lost Customers,0,0,0
17600.0,18,1,161.67000000000002,12.436153846153847,13,1,4,2,1,New Customers,0,0,0
17601.0,239,1,116.00999999999999,12.889999999999999,9,1,1,2,1,Lost Customers,0,0,0
17602.0,2,6,5054.42,9.173176043557168,335,322,5,5,5,Champions,1,1,1
17603.0,78,1,394.72,35.88363636363636,11,1,2,2,2,Lost Customers,0,0,0
17604.0,217,2,309.36,4.91047619047619,57,95,1,3,2,Lost Customers,0,0,0
17608.0,33,2,191.99,3.4283928571428572,54,1,4,3,1,Potential Loyalists,0,0,0
17609.0,41,5,1105.78,4.745836909871245,199,287,3,4,4,Loyal Customers,1,1,1
17611.0,7,15,3961.12,6.986102292768959,440,354,5,5,5,Champions,1,1,1
17612.0,53,6,2048.45,15.173703703703703,116,245,3,5,5,Loyal Customers,1,1,1
17613.0,23,14,4544.55,14.851470588235294,211,283,4,5,5,Champions,1,1,1
17614.0,57,1,386.32,3.9420408163265304,97,1,3,2,2,Potential Loyalists,0,1,0
17615.0,130,3,329.6,23.542857142857144,13,92,2,4,2,Lost Customers,0,0,0
17616.0,174,3,571.1999999999999,190.39999999999998,1,195,2,4,3,Lost Customers,0,0,0
17618.0,6,3,930.28,13.884776119402984,56,357,5,4,4,Champions,1,0,1
17619.0,312,1,214.37,2.896891891891892,71,1,1,2,1,Lost Customers,0,0,0
17620.0,60,1,81.44,20.36,4,1,3,2,1,Potential Loyalists,0,0,0
17621.0,21,3,1379.9,53.073076923076925,24,334,4,4,4,Champions,1,0,1
17623.0,33,1,527.0500000000001,15.971212121212123,33,1,4,2,3,New Customers,0,0,0
17624.0,15,2,843.48,16.869600000000002,49,204,4,3,3,Potential Loyalists,0,0,0
17625.0,18,4,2020.4,6.602614379084968,223,240,4,4,5,Champions,1,1,1
17628.0,81,1,75.75,15.15,5,1,2,2,1,Lost Customers,0,0,0
17629.0,6,8,1814.12,14.748943089430893,106,355,5,5,4,Champions,1,1,1
17630.0,170,2,503.59999999999997,19.369230769230768,24,63,2,3,3,Lost Customers,0,0,0
17631.0,2,3,528.33,13.546923076923077,39,231,5,4,3,Potential Loyalists,0,0,0
17633.0,31,4,1324.84,18.92628571428571,59,89,4,4,4,Champions,0,0,0
17634.0,36,9,2358.59,7.96820945945946,209,302,3,5,5,Loyal Customers,1,1,1
17636.0,19,1,285.56,14.278,20,1,4,2,2,New Customers,0,0,0
17637.0,31,2,547.0600000000001,15.630285714285716,35,84,4,3,3,Potential Loyalists,0,0,0
17639.0,276,1,108.5,15.5,7,1,1,2,1,Lost Customers,0,0,0
17640.0,87,1,621.66,124.332,5,1,2,2,3,Lost Customers,0,0,0
17642.0,120,2,712.29,17.80725,34,57,2,3,3,Lost Customers,0,0,0
17643.0,373,1,101.55,12.69375,8,1,1,2,1,Lost Customers,0,0,0
17644.0,1,11,2895.64,18.443566878980892,102,260,5,5,5,Champions,1,1,1
17646.0,219,3,1008.39,19.77235294117647,46,146,1,4,4,Loyal Customers,0,0,0
17647.0,65,1,133.06,19.00857142857143,7,1,3,2,1,Potential Loyalists,0,0,0
17648.0,61,4,1797.5,19.752747252747252,81,189,3,4,4,Loyal Customers,1,1,1
17649.0,138,1,868.49,16.70173076923077,52,1,2,2,3,Lost Customers,0,0,0
17650.0,21,1,166.08,20.76,8,1,4,2,1,New Customers,0,0,0
17651.0,12,10,3945.0,17.004310344827587,149,166,5,5,5,Champions,1,1,1
17652.0,25,12,4867.72,18.794285714285714,118,256,4,5,5,Champions,1,1,1
17653.0,37,4,1207.56,27.44454545454545,44,84,3,4,4,Loyal Customers,0,0,0
17654.0,277,1,117.55,5.343181818181818,22,1,1,2,1,Lost Customers,0,0,0
17655.0,11,7,2638.94,28.99934065934066,66,356,5,5,5,Champions,1,1,1
17656.0,73,5,1674.69,20.423048780487804,67,56,2,4,4,Loyal Customers,0,0,0
17658.0,26,2,595.42,31.337894736842102,17,186,4,3,3,Potential Loyalists,0,0,0
17659.0,17,12,2999.46,18.98392405063291,127,355,4,5,5,Champions,1,1,1
17660.0,141,1,178.75,4.703947368421052,37,1,2,2,1,Lost Customers,0,0,0
17663.0,26,7,1802.91,20.96406976744186,63,262,4,5,4,Champions,1,1,1
17664.0,19,2,604.64,14.061395348837209,41,194,4,3,3,Potential Loyalists,0,0,0
17666.0,4,2,728.16,40.45333333333333,14,62,5,3,3,Potential Loyalists,0,0,0
17667.0,66,5,2055.51,17.71991379310345,85,233,3,4,5,Loyal Customers,1,1,1
17668.0,1,2,347.75,23.183333333333334,14,37,5,3,2,Potential Loyalists,0,0,0
17669.0,43,7,3406.7200000000003,50.09882352941177,45,207,3,5,5,Loyal Customers,1,0,1
17670.0,228,1,205.7,18.7,11,1,1,2,1,Lost Customers,0,0,0
17671.0,16,4,1572.71,29.67377358490566,40,350,4,4,4,Champions,1,0,1
17672.0,50,2,3178.17,28.892454545454545,105,260,3,3,5,At Risk,1,1,1
17673.0,1,6,1594.97,7.316376146788991,118,319,5,5,4,Champions,1,1,1
17674.0,74,2,551.04,20.40888888888889,19,295,2,3,3,Lost Customers,0,0,0
17675.0,1,31,20374.28,28.89968794326241,239,367,5,5,5,Champions,1,1,1
17676.0,4,6,1371.18,17.807532467532468,49,363,5,5,4,Champions,1,1,1
17677.0,2,30,16345.38,53.94514851485148,178,368,5,5,5,Champions,1,1,1
17678.0,264,1,298.11,18.631875,16,1,1,2,2,Lost Customers,0,0,0
17679.0,53,2,1992.1100000000001,66.40366666666667,29,33,3,3,5,At Risk,0,0,0
17680.0,24,1,184.4,16.763636363636365,11,1,4,2,1,New Customers,0,0,0
17682.0,10,6,2474.33,20.968898305084746,48,359,5,5,5,Champions,1,1,1
17684.0,44,1,239.41,15.960666666666667,15,1,3,2,1,Potential Loyalists,0,0,0
17685.0,17,7,3155.83,24.849055118110236,88,356,4,5,5,Champions,1,1,1
17686.0,7,7,5739.46,20.06804195804196,205,296,5,5,5,Champions,1,1,1
17690.0,30,15,4726.8,18.757142857142856,186,343,4,5,5,Champions,1,1,1
17691.0,358,2,290.40000000000003,15.28421052631579,18,11,1,3,2,Lost Customers,0,0,0
17692.0,127,4,740.9399999999999,16.107391304347825,34,233,2,4,3,Lost Customers,0,0,0
17693.0,137,1,200.47,12.529375,16,1,2,2,1,Lost Customers,0,0,0
17694.0,142,1,283.12,18.874666666666666,15,1,2,2,2,Lost Customers,0,0,0
17695.0,132,2,765.34,21.866857142857143,30,40,2,3,3,Lost Customers,0,0,0
17696.0,38,8,2285.71,19.875739130434784,78,327,3,5,5,Loyal Customers,1,1,1
17697.0,236,1,338.95,17.839473684210525,19,1,1,2,2,Lost Customers,0,0,0
17698.0,261,1,154.95,19.36875,8,1,1,2,1,Lost Customers,0,0,0
17700.0,17,4,2534.64,17.84957746478873,116,265,4,4,5,Champions,1,1,1
17701.0,253,1,417.95,17.414583333333333,24,1,1,2,2,Lost Customers,0,0,0
17702.0,30,4,1824.37,24.653648648648648,58,176,4,4,4,Champions,1,1,1
17703.0,35,3,798.74,14.522545454545455,47,104,3,4,3,At Risk,0,0,0
17704.0,169,2,885.19,28.554516129032258,27,72,2,3,3,Lost Customers,0,0,0
17705.0,3,9,1823.52,17.70407766990291,63,299,5,5,4,Champions,1,1,1
17706.0,4,17,10504.49,27.498664921465966,270,363,5,5,5,Champions,1,1,1
17707.0,185,2,152.4,30.48,3,152,1,3,1,Lost Customers,0,0,0
17708.0,188,2,263.33,7.744999999999999,28,138,1,3,2,Lost Customers,0,0,0
17709.0,170,1,137.45,19.635714285714283,7,1,2,2,1,Lost Customers,0,0,0
17711.0,11,2,385.1,16.743478260869566,22,280,5,3,2,Potential Loyalists,0,0,0
17712.0,45,1,522.91,18.031379310344825,29,1,3,2,3,Potential Loyalists,0,0,0
17714.0,321,1,153.0,15.3,10,1,1,2,1,Lost Customers,0,0,0
17715.0,201,1,326.4,326.4,1,1,1,2,2,Lost Customers,0,0,0
17716.0,23,11,5655.99,23.085673469387753,171,246,4,5,5,Champions,1,1,1
17718.0,232,1,139.35,23.224999999999998,6,1,1,2,1,Lost Customers,0,0,0
17719.0,38,15,5396.04,19.693576642335767,111,218,3,5,5,Loyal Customers,1,1,1
17720.0,26,4,1195.94,23.9188,39,342,4,4,4,Champions,1,0,1
17722.0,96,4,2424.04,21.078608695652175,111,271,2,4,5,Loyal Customers,1,1,1
17723.0,127,6,3276.4000000000005,327.64000000000004,4,88,2,5,5,Loyal Customers,1,0,1
17724.0,71,3,1033.0,25.825,38,68,3,4,4,Loyal Customers,0,0,0
17725.0,16,11,3439.08,17.911875,115,251,4,5,5,Champions,1,1,1
17727.0,15,1,1060.25,16.064393939393938,66,1,4,2,4,New Customers,0,0,0
17728.0,4,3,2876.01,17.430363636363637,153,83,5,4,5,Champions,1,1,1
17730.0,3,13,5298.4800000000005,24.304954128440368,127,324,5,5,5,Champions,1,1,1
17731.0,79,4,1240.11,18.509104477611938,54,105,2,4,4,Loyal Customers,0,0,0
17732.0,373,1,303.97,16.887222222222224,18,1,1,2,2,Lost Customers,0,0,0
17733.0,39,2,692.19,19.776857142857143,33,223,3,3,3,At Risk,0,0,0
17734.0,54,3,700.63,16.293720930232556,40,181,3,4,3,At Risk,0,0,0
17735.0,2,19,13110.02,19.000028985507246,319,366,5,5,5,Champions,1,1,1
17736.0,9,3,377.44,15.0976,24,105,5,4,2,Potential Loyalists,0,0,0
17737.0,9,2,168.24,16.824,8,50,5,3,1,Potential Loyalists,0,0,0
17738.0,19,4,1879.05,19.371649484536082,89,263,4,4,4,Champions,1,1,1
17739.0,12,7,2791.35,59.39042553191489,29,349,5,5,5,Champions,1,1,1
17742.0,113,2,355.11,23.674,13,220,2,3,2,Lost Customers,0,0,0
17744.0,4,6,2322.4,17.076470588235296,110,355,5,5,5,Champions,1,1,1
17746.0,240,1,110.25,18.375,6,1,1,2,1,Lost Customers,0,0,0
17747.0,113,1,71.4,71.4,1,1,2,2,1,Lost Customers,0,0,0
17749.0,178,2,674.52,19.272,33,79,2,3,3,Lost Customers,0,0,0
17750.0,5,9,1710.45,9.29592391304348,101,159,5,5,4,Champions,1,1,1
17752.0,359,1,80.64,80.64,1,1,1,2,1,Lost Customers,0,0,0
17754.0,1,5,1664.65,18.703932584269666,82,260,5,4,4,Champions,1,1,1
17757.0,1,30,5593.39,7.558635135135136,275,371,5,5,5,Champions,1,1,1
17758.0,19,8,3408.2000000000003,8.436138613861386,310,231,4,5,5,Champions,1,1,1
17759.0,17,3,819.96,9.110666666666667,82,153,4,4,3,Potential Loyalists,0,0,0
17760.0,22,2,287.59,11.503599999999999,25,352,4,3,2,Potential Loyalists,0,0,0
17761.0,33,1,712.78,37.514736842105265,19,1,4,2,3,New Customers,0,0,0
17763.0,263,1,15.0,15.0,1,1,1,2,1,Lost Customers,0,0,0
17764.0,51,2,772.55,10.880985915492957,71,161,3,3,3,At Risk,0,0,0
17765.0,159,3,367.63,6.564821428571428,51,99,2,4,2,Lost Customers,0,0,0
17767.0,15,1,271.2,12.914285714285715,21,1,4,2,2,New Customers,0,0,0
17768.0,8,3,2081.9,21.243877551020407,77,158,5,4,5,Champions,1,1,1
17769.0,13,10,3957.43,13.017861842105262,200,309,5,5,5,Champions,1,1,1
17770.0,199,5,1143.27,30.086052631578948,33,84,1,4,4,Loyal Customers,0,0,0
17771.0,57,2,245.81,4.552037037037037,51,267,3,3,2,At Risk,0,0,0
17772.0,11,2,173.45,3.469,50,1,5,3,1,Potential Loyalists,0,0,0
17774.0,97,4,1213.73,7.932875816993464,123,209,2,4,4,Loyal Customers,1,1,1
17775.0,255,1,56.4,18.8,3,1,1,2,1,Lost Customers,0,0,0
17777.0,25,3,647.56,3.408210526315789,141,76,4,4,3,Potential Loyalists,0,1,0
17779.0,21,3,650.32,8.028641975308643,73,123,4,4,3,Potential Loyalists,0,0,0
17781.0,159,2,188.02,15.668333333333335,12,94,2,3,1,Lost Customers,0,0,0
17783.0,72,2,283.47,4.23089552238806,67,176,2,3,2,Lost Customers,0,0,0
17785.0,53,1,131.94,10.149230769230769,13,1,3,2,1,Potential Loyalists,0,0,0
17786.0,85,2,266.85,3.9242647058823534,57,232,2,3,2,Lost Customers,0,0,0
17787.0,153,4,1817.54,14.19953125,94,219,2,4,4,Loyal Customers,1,1,1
17788.0,74,2,1117.9,223.58,3,56,2,3,4,Lost Customers,0,0,0
17789.0,281,1,225.9,16.135714285714286,14,1,1,2,1,Lost Customers,0,0,0
17790.0,27,14,1964.3,10.393121693121692,121,339,4,5,5,Champions,1,1,1
17791.0,30,1,106.1,10.61,10,1,4,2,1,New Customers,0,0,0
17793.0,25,1,300.34,5.77576923076923,49,1,4,2,2,New Customers,0,0,0
17795.0,180,2,342.83,7.618444444444444,43,86,1,3,2,Lost Customers,0,0,0
17796.0,40,4,690.0,8.518518518518519,63,330,3,4,3,At Risk,1,0,1
17797.0,22,3,780.43,7.0309009009009005,102,161,4,4,3,Potential Loyalists,0,1,0
17799.0,22,10,3039.17,7.522698019801981,280,340,4,5,5,Champions,1,1,1
17800.0,37,9,1187.21,11.526310679611651,51,297,3,5,4,Loyal Customers,1,1,1
17802.0,82,3,1285.04,9.178857142857142,102,291,2,4,4,Loyal Customers,1,1,1
17805.0,74,1,512.31,51.230999999999995,10,1,2,2,3,Lost Customers,0,0,0
17806.0,11,1,546.04,12.698604651162789,43,1,5,2,3,New Customers,0,0,0
17809.0,16,12,5411.91,88.71983606557377,46,358,4,5,5,Champions,1,1,1
17811.0,4,39,7761.82,9.374178743961352,359,330,5,5,5,Champions,1,1,1
17812.0,13,4,699.81,5.261729323308271,113,356,5,4,3,Potential Loyalists,1,1,1
17813.0,14,5,1698.07,4.879511494252873,297,58,4,4,4,Champions,1,1,1
17816.0,37,4,36.56,2.150588235294118,16,329,3,4,1,At Risk,0,0,0
17817.0,4,3,387.68,11.747878787878788,32,273,5,4,2,Potential Loyalists,0,0,0
17819.0,72,7,3704.87,77.18479166666667,36,300,2,5,5,Loyal Customers,1,1,1
17824.0,51,1,298.4,22.95384615384615,13,1,3,2,2,Potential Loyalists,0,0,0
17827.0,5,5,1987.33,9.24339534883721,190,360,5,4,5,Champions,1,1,1
17830.0,2,3,398.7,17.33478260869565,18,288,5,4,2,Potential Loyalists,0,0,0
17831.0,33,1,35.400000000000006,17.700000000000003,2,1,4,2,1,New Customers,0,0,0
17832.0,50,1,155.37,2.547049180327869,61,1,3,2,1,Potential Loyalists,0,0,0
17835.0,3,3,342.24,5.800677966101695,45,21,5,4,2,Potential Loyalists,0,0,0
17836.0,47,1,110.21000000000001,4.592083333333334,23,1,3,2,1,Potential Loyalists,0,0,0
17837.0,42,8,1541.23,9.513765432098765,110,121,3,5,4,Loyal Customers,1,1,1
17838.0,27,5,2720.8,23.254700854700857,96,346,4,4,5,Champions,1,1,1
17839.0,42,1,318.15,6.11826923076923,50,1,3,2,2,Potential Loyalists,0,0,0
17841.0,2,124,40519.84,5.2787701928087545,1323,372,5,5,5,Champions,1,1,1
17843.0,303,1,205.48,5.553513513513513,36,1,1,2,1,Lost Customers,0,0,0
17846.0,85,1,2033.1,2033.1,1,1,2,2,5,Lost Customers,0,0,0
17848.0,81,9,901.1999999999999,17.670588235294115,41,277,2,5,4,Loyal Customers,1,1,1
17849.0,218,4,605.8000000000001,23.300000000000004,14,116,1,4,3,Lost Customers,0,0,0
17850.0,372,34,5391.21,18.15222222222222,21,2,1,5,5,Loyal Customers,1,1,1
17852.0,12,2,114.34,4.764166666666667,21,1,5,3,1,Potential Loyalists,0,0,0
17854.0,185,2,311.26,20.750666666666667,15,42,1,3,2,Lost Customers,0,0,0
17855.0,373,1,208.97,12.292352941176471,17,1,1,2,1,Lost Customers,0,0,0
17856.0,2,4,1418.03,94.53533333333333,12,280,5,4,4,Champions,1,0,1
17857.0,4,23,26879.04,497.76,19,362,5,5,5,Champions,1,1,1
